d,popt,gdppc,t,tau,exports,expart_rate,mktpen_rate,trade_elasticity
AGO,0.0516596176693987,0.0259715576378436,30,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,31,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,32,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,33,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,34,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,35,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,36,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,37,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,38,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,39,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,40,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,41,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,42,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,43,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,44,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,45,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,46,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,47,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,48,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,49,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,50,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,51,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,52,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,53,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,54,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,55,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,56,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,57,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,58,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,59,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,60,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,61,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,62,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,63,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,64,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,65,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,66,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,67,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,68,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,69,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,70,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,71,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,72,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,73,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,74,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,75,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,76,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,77,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,78,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,79,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,80,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,81,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,82,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,83,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,84,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,85,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,86,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,87,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,88,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,89,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,90,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,91,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,92,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,93,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,94,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,95,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,96,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,97,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,98,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,99,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
AGO,0.0516596176693987,0.0259715576378436,100,0.7374495872175608,2.5215384701489225,0.0301004035825528,0.4950837266001207,5.0231365393445300
ARE,0.0117837058894331,0.9254772774264061,0,1.0293885484649412,7.2819700966006815,0.0598469401889084,0.5901340642264162,0.0000000000000000
ARE,0.0117837058894331,0.9254772774264061,1,0.9264496936184471,11.0988722703866518,0.0598469401889084,0.5901340642264162,4.0000000000000018
ARE,0.0117837058894331,0.9254772774264061,2,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,3,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,4,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,5,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,6,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,7,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,8,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,9,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,10,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,11,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,12,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,13,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,14,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,15,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,16,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,17,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,18,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,19,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,20,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,21,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,22,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,23,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,24,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,25,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,26,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,27,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,28,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,29,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,30,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,31,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,32,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,33,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,34,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,35,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,36,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,37,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,38,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,39,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,40,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,41,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,42,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,43,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,44,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,45,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,46,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,47,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,48,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,49,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,50,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,51,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,52,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,53,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,54,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,55,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,56,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,57,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,58,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,59,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,60,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,61,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,62,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,63,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,64,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,65,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,66,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,67,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,68,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,69,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,70,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,71,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,72,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,73,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,74,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,75,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,76,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,77,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,78,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,79,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,80,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,81,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,82,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,83,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,84,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,85,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,86,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,87,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,88,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,89,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,90,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,91,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,92,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,93,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,94,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,95,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,96,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,97,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,98,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
ARE,0.0117837058894331,0.9254772774264061,99,0.9264496936184471,11.8355591457060374,0.0716483915653806,0.6141868129100776,4.6099531750559857
