d,popt,gdppc,t,tau,exports,expart_rate,mktpen_rate,trade_elasticity
AGO,0.0516596176693987,0.0259715576378436,79,0.7374495872175608,4.9735612098196720,0.0270770517952895,0.7005095068006250,4.6933880191138622
AGO,0.0516596176693987,0.0259715576378436,80,0.7374495872175608,4.9735612098196249,0.0270770517952895,0.7005095068006244,4.6933880191137725
AGO,0.0516596176693987,0.0259715576378436,81,0.7374495872175608,4.9735612098195805,0.0270770517952895,0.7005095068006226,4.6933880191136872
AGO,0.0516596176693987,0.0259715576378436,82,0.7374495872175608,4.9735612098195325,0.0270770517952895,0.7005095068006219,4.6933880191135966
AGO,0.0516596176693987,0.0259715576378436,83,0.7374495872175608,4.9735612098194837,0.0270770517952895,0.7005095068006209,4.6933880191135033
AGO,0.0516596176693987,0.0259715576378436,84,0.7374495872175608,4.9735612098194366,0.0270770517952895,0.7005095068006201,4.6933880191134136
AGO,0.0516596176693987,0.0259715576378436,85,0.7374495872175608,4.9735612098193922,0.0270770517952896,0.7005095068006174,4.6933880191133284
AGO,0.0516596176693987,0.0259715576378436,86,0.7374495872175608,4.9735612098193416,0.0270770517952896,0.7005095068006170,4.6933880191132324
AGO,0.0516596176693987,0.0259715576378436,87,0.7374495872175608,4.9735612098192918,0.0270770517952896,0.7005095068006172,4.6933880191131374
AGO,0.0516596176693987,0.0259715576378436,88,0.7374495872175608,4.9735612098192421,0.0270770517952896,0.7005095068006160,4.6933880191130424
AGO,0.0516596176693987,0.0259715576378436,89,0.7374495872175608,4.9735612098191950,0.0270770517952896,0.7005095068006141,4.6933880191129518
AGO,0.0516596176693987,0.0259715576378436,90,0.7374495872175608,4.9735612098191480,0.0270770517952896,0.7005095068006120,4.6933880191128621
AGO,0.0516596176693987,0.0259715576378436,91,0.7374495872175608,4.9735612098190973,0.0270770517952896,0.7005095068006101,4.6933880191127662
AGO,0.0516596176693987,0.0259715576378436,92,0.7374495872175608,4.9735612098190538,0.0270770517952896,0.7005095068006100,4.6933880191126818
AGO,0.0516596176693987,0.0259715576378436,93,0.7374495872175608,4.9735612098190032,0.0270770517952896,0.7005095068006081,4.6933880191125859
AGO,0.0516596176693987,0.0259715576378436,94,0.7374495872175608,4.9735612098189526,0.0270770517952896,0.7005095068006076,4.6933880191124890
AGO,0.0516596176693987,0.0259715576378436,95,0.7374495872175608,4.9735612098188984,0.0270770517952895,0.7005095068006089,4.6933880191123851
AGO,0.0516596176693987,0.0259715576378436,96,0.7374495872175608,4.9735612098188522,0.0270770517952896,0.7005095068006075,4.6933880191122981
AGO,0.0516596176693987,0.0259715576378436,97,0.7374495872175608,4.9735612098187989,0.0270770517952896,0.7005095068006063,4.6933880191121968
AGO,0.0516596176693987,0.0259715576378436,98,0.7374495872175608,4.9735612098187474,0.0270770517952896,0.7005095068006049,4.6933880191120974
AGO,0.0516596176693987,0.0259715576378436,99,0.7374495872175608,4.9735612098186932,0.0270770517952896,0.7005095068006042,4.6933880191119943
AGO,0.0516596176693987,0.0259715576378436,100,0.7374495872175608,4.9735612098186444,0.0270770517952896,0.7005095068006020,4.6933880191119011
ARE,0.0117837058894331,0.9254772774264061,0,1.0293885484649412,13.1606695156491895,0.0617557912245510,0.8409378462298820,0.0000000000000000
ARE,0.0117837058894331,0.9254772774264061,1,0.9264496936184471,20.0589384478725741,0.0617557912245510,0.8409378462298820,4.0000000000000062
ARE,0.0117837058894331,0.9254772774264061,2,0.9264496936184471,20.4098102260832732,0.0705693122908449,0.8531403428360194,4.1645855309405997
ARE,0.0117837058894331,0.9254772774264061,3,0.9264496936184471,20.5482612953585431,0.0730624661538562,0.8585196605962248,4.2287523597448278
ARE,0.0117837058894331,0.9254772774264061,4,0.9264496936184471,20.6033553921993580,0.0736937682271061,0.8607276229617995,4.2541662139472463
ARE,0.0117837058894331,0.9254772774264061,5,0.9264496936184471,20.6253976031517077,0.0738931820191014,0.8616209388043091,4.2643148365961450
ARE,0.0117837058894331,0.9254772774264061,6,0.9264496936184471,20.6342675687983110,0.0739639881986049,0.8619820607277985,4.2683956651881418
ARE,0.0117837058894331,0.9254772774264061,7,0.9264496936184471,20.6378560255087891,0.0739906288463825,0.8621285209909710,4.2700461175948901
ARE,0.0117837058894331,0.9254772774264061,8,0.9264496936184471,20.6393146313275402,0.0740009789054475,0.8621881520628526,4.2707168976319236
ARE,0.0117837058894331,0.9254772774264061,9,0.9264496936184471,20.6399101082886354,0.0740050830272912,0.8622125189579324,4.2709907304773891
ARE,0.0117837058894331,0.9254772774264061,10,0.9264496936184471,20.6401540968374313,0.0740067331900406,0.8622225105135753,4.2711029274627608
ARE,0.0117837058894331,0.9254772774264061,11,0.9264496936184471,20.6402544098151708,0.0740074037980836,0.8622266204878252,4.2711490555285252
ARE,0.0117837058894331,0.9254772774264061,12,0.9264496936184471,20.6402957791521331,0.0740076784923062,0.8622283162195952,4.2711680787993860
ARE,0.0117837058894331,0.9254772774264061,13,0.9264496936184471,20.6403128910841858,0.0740077918222572,0.8622290178451715,4.2711759475369862
ARE,0.0117837058894331,0.9254772774264061,14,0.9264496936184471,20.6403199892214602,0.0740078388508920,0.8622293089466302,4.2711792115370253
ARE,0.0117837058894331,0.9254772774264061,15,0.9264496936184471,20.6403229415733307,0.0740078584640360,0.8622294300441764,4.2711805691431000
ARE,0.0117837058894331,0.9254772774264061,16,0.9264496936184471,20.6403241727792839,0.0740078666791964,0.8622294805503730,4.2711811352993667
ARE,0.0117837058894331,0.9254772774264061,17,0.9264496936184471,20.6403246875292474,0.0740078701333192,0.8622295016678067,4.2711813720013607
ARE,0.0117837058894331,0.9254772774264061,18,0.9264496936184471,20.6403249032696294,0.0740078715905214,0.8622295105188503,4.2711814712071527
ARE,0.0117837058894331,0.9254772774264061,19,0.9264496936184471,20.6403249939058497,0.0740078722071171,0.8622295142374052,4.2711815128852004
ARE,0.0117837058894331,0.9254772774264061,20,0.9264496936184471,20.6403250320715941,0.0740078724687198,0.8622295158032476,4.2711815304352880
ARE,0.0117837058894331,0.9254772774264061,21,0.9264496936184471,20.6403250481784646,0.0740078725799772,0.8622295164640699,4.2711815378418523
ARE,0.0117837058894331,0.9254772774264061,22,0.9264496936184471,20.6403250549905870,0.0740078726273961,0.8622295167435489,4.2711815409743306
ARE,0.0117837058894331,0.9254772774264061,23,0.9264496936184471,20.6403250578774653,0.0740078726476460,0.8622295168619925,4.2711815423018287
ARE,0.0117837058894331,0.9254772774264061,24,0.9264496936184471,20.6403250591032865,0.0740078726563095,0.8622295169122844,4.2711815428655093
ARE,0.0117837058894331,0.9254772774264061,25,0.9264496936184471,20.6403250596247965,0.0740078726600210,0.8622295169336814,4.2711815431053193
ARE,0.0117837058894331,0.9254772774264061,26,0.9264496936184471,20.6403250598468908,0.0740078726616136,0.8622295169428024,4.2711815432074474
ARE,0.0117837058894331,0.9254772774264061,27,0.9264496936184471,20.6403250599416808,0.0740078726622983,0.8622295169466944,4.2711815432510347
ARE,0.0117837058894331,0.9254772774264061,28,0.9264496936184471,20.6403250599821142,0.0740078726625926,0.8622295169483603,4.2711815432696287
ARE,0.0117837058894331,0.9254772774264061,29,0.9264496936184471,20.6403250599993378,0.0740078726627193,0.8622295169490732,4.2711815432775486
ARE,0.0117837058894331,0.9254772774264061,30,0.9264496936184471,20.6403250600067274,0.0740078726627741,0.8622295169493777,4.2711815432809459
ARE,0.0117837058894331,0.9254772774264061,31,0.9264496936184471,20.6403250600098147,0.0740078726627971,0.8622295169495106,4.2711815432823661
ARE,0.0117837058894331,0.9254772774264061,32,0.9264496936184471,20.6403250600110724,0.0740078726628071,0.8622295169495665,4.2711815432829434
ARE,0.0117837058894331,0.9254772774264061,33,0.9264496936184471,20.6403250600115449,0.0740078726628113,0.8622295169495910,4.2711815432831610
ARE,0.0117837058894331,0.9254772774264061,34,0.9264496936184471,20.6403250600116905,0.0740078726628131,0.8622295169496025,4.2711815432832285
ARE,0.0117837058894331,0.9254772774264061,35,0.9264496936184471,20.6403250600116657,0.0740078726628135,0.8622295169496076,4.2711815432832170
ARE,0.0117837058894331,0.9254772774264061,36,0.9264496936184471,20.6403250600116017,0.0740078726628138,0.8622295169496097,4.2711815432831868
ARE,0.0117837058894331,0.9254772774264061,37,0.9264496936184471,20.6403250600115129,0.0740078726628137,0.8622295169496109,4.2711815432831468
ARE,0.0117837058894331,0.9254772774264061,38,0.9264496936184471,20.6403250600114099,0.0740078726628135,0.8622295169496097,4.2711815432830997
ARE,0.0117837058894331,0.9254772774264061,39,0.9264496936184471,20.6403250600113104,0.0740078726628133,0.8622295169496104,4.2711815432830535
ARE,0.0117837058894331,0.9254772774264061,40,0.9264496936184471,20.6403250600112038,0.0740078726628129,0.8622295169496091,4.2711815432830047
ARE,0.0117837058894331,0.9254772774264061,41,0.9264496936184471,20.6403250600110759,0.0740078726628126,0.8622295169496096,4.2711815432829452
ARE,0.0117837058894331,0.9254772774264061,42,0.9264496936184471,20.6403250600109445,0.0740078726628124,0.8622295169496090,4.2711815432828848
ARE,0.0117837058894331,0.9254772774264061,43,0.9264496936184471,20.6403250600108343,0.0740078726628120,0.8622295169496101,4.2711815432828351
ARE,0.0117837058894331,0.9254772774264061,44,0.9264496936184471,20.6403250600107313,0.0740078726628118,0.8622295169496100,4.2711815432827871
ARE,0.0117837058894331,0.9254772774264061,45,0.9264496936184471,20.6403250600106105,0.0740078726628115,0.8622295169496107,4.2711815432827311
ARE,0.0117837058894331,0.9254772774264061,46,0.9264496936184471,20.6403250600105004,0.0740078726628112,0.8622295169496099,4.2711815432826805
ARE,0.0117837058894331,0.9254772774264061,47,0.9264496936184471,20.6403250600103831,0.0740078726628109,0.8622295169496101,4.2711815432826263
ARE,0.0117837058894331,0.9254772774264061,48,0.9264496936184471,20.6403250600102943,0.0740078726628106,0.8622295169496105,4.2711815432825864
ARE,0.0117837058894331,0.9254772774264061,49,0.9264496936184471,20.6403250600101700,0.0740078726628103,0.8622295169496094,4.2711815432825286
ARE,0.0117837058894331,0.9254772774264061,50,0.9264496936184471,20.6403250600100527,0.0740078726628099,0.8622295169496093,4.2711815432824745
ARE,0.0117837058894331,0.9254772774264061,51,0.9264496936184471,20.6403250600099391,0.0740078726628096,0.8622295169496103,4.2711815432824229
ARE,0.0117837058894331,0.9254772774264061,52,0.9264496936184471,20.6403250600098360,0.0740078726628093,0.8622295169496110,4.2711815432823750
ARE,0.0117837058894331,0.9254772774264061,53,0.9264496936184471,20.6403250600097117,0.0740078726628091,0.8622295169496107,4.2711815432823190
ARE,0.0117837058894331,0.9254772774264061,54,0.9264496936184471,20.6403250600095873,0.0740078726628089,0.8622295169496094,4.2711815432822613
ARE,0.0117837058894331,0.9254772774264061,55,0.9264496936184471,20.6403250600094736,0.0740078726628086,0.8622295169496087,4.2711815432822089
ARE,0.0117837058894331,0.9254772774264061,56,0.9264496936184471,20.6403250600093422,0.0740078726628083,0.8622295169496099,4.2711815432821485
ARE,0.0117837058894331,0.9254772774264061,57,0.9264496936184471,20.6403250600092285,0.0740078726628080,0.8622295169496100,4.2711815432820961
ARE,0.0117837058894331,0.9254772774264061,58,0.9264496936184471,20.6403250600091042,0.0740078726628077,0.8622295169496103,4.2711815432820393
ARE,0.0117837058894331,0.9254772774264061,59,0.9264496936184471,20.6403250600089905,0.0740078726628075,0.8622295169496104,4.2711815432819868
ARE,0.0117837058894331,0.9254772774264061,60,0.9264496936184471,20.6403250600088555,0.0740078726628072,0.8622295169496095,4.2711815432819256
ARE,0.0117837058894331,0.9254772774264061,61,0.9264496936184471,20.6403250600087667,0.0740078726628070,0.8622295169496091,4.2711815432818838
ARE,0.0117837058894331,0.9254772774264061,62,0.9264496936184471,20.6403250600086281,0.0740078726628067,0.8622295169496097,4.2711815432818208
ARE,0.0117837058894331,0.9254772774264061,63,0.9264496936184471,20.6403250600085073,0.0740078726628065,0.8622295169496084,4.2711815432817639
ARE,0.0117837058894331,0.9254772774264061,64,0.9264496936184471,20.6403250600084220,0.0740078726628061,0.8622295169496078,4.2711815432817248
ARE,0.0117837058894331,0.9254772774264061,65,0.9264496936184471,20.6403250600083013,0.0740078726628059,0.8622295169496087,4.2711815432816698
ARE,0.0117837058894331,0.9254772774264061,66,0.9264496936184471,20.6403250600081627,0.0740078726628056,0.8622295169496087,4.2711815432816058
ARE,0.0117837058894331,0.9254772774264061,67,0.9264496936184471,20.6403250600080490,0.0740078726628054,0.8622295169496091,4.2711815432815543
ARE,0.0117837058894331,0.9254772774264061,68,0.9264496936184471,20.6403250600079389,0.0740078726628051,0.8622295169496096,4.2711815432815037
ARE,0.0117837058894331,0.9254772774264061,69,0.9264496936184471,20.6403250600078501,0.0740078726628048,0.8622295169496085,4.2711815432814619
ARE,0.0117837058894331,0.9254772774264061,70,0.9264496936184471,20.6403250600077577,0.0740078726628046,0.8622295169496083,4.2711815432814202
ARE,0.0117837058894331,0.9254772774264061,71,0.9264496936184471,20.6403250600076440,0.0740078726628045,0.8622295169496075,4.2711815432813678
ARE,0.0117837058894331,0.9254772774264061,72,0.9264496936184471,20.6403250600074983,0.0740078726628043,0.8622295169496078,4.2711815432813003
ARE,0.0117837058894331,0.9254772774264061,73,0.9264496936184471,20.6403250600073740,0.0740078726628041,0.8622295169496067,4.2711815432812443
ARE,0.0117837058894331,0.9254772774264061,74,0.9264496936184471,20.6403250600072674,0.0740078726628038,0.8622295169496074,4.2711815432811946
ARE,0.0117837058894331,0.9254772774264061,75,0.9264496936184471,20.6403250600071537,0.0740078726628036,0.8622295169496070,4.2711815432811422
ARE,0.0117837058894331,0.9254772774264061,76,0.9264496936184471,20.6403250600070365,0.0740078726628033,0.8622295169496074,4.2711815432810880
ARE,0.0117837058894331,0.9254772774264061,77,0.9264496936184471,20.6403250600069157,0.0740078726628029,0.8622295169496069,4.2711815432810329
ARE,0.0117837058894331,0.9254772774264061,78,0.9264496936184471,20.6403250600067913,0.0740078726628026,0.8622295169496070,4.2711815432809752
ARE,0.0117837058894331,0.9254772774264061,79,0.9264496936184471,20.6403250600066954,0.0740078726628024,0.8622295169496076,4.2711815432809308
ARE,0.0117837058894331,0.9254772774264061,80,0.9264496936184471,20.6403250600065640,0.0740078726628021,0.8622295169496079,4.2711815432808704
ARE,0.0117837058894331,0.9254772774264061,81,0.9264496936184471,20.6403250600064752,0.0740078726628017,0.8622295169496079,4.2711815432808296
ARE,0.0117837058894331,0.9254772774264061,82,0.9264496936184471,20.6403250600063721,0.0740078726628015,0.8622295169496071,4.2711815432807834
ARE,0.0117837058894331,0.9254772774264061,83,0.9264496936184471,20.6403250600062442,0.0740078726628013,0.8622295169496081,4.2711815432807239
ARE,0.0117837058894331,0.9254772774264061,84,0.9264496936184471,20.6403250600061305,0.0740078726628010,0.8622295169496084,4.2711815432806715
ARE,0.0117837058894331,0.9254772774264061,85,0.9264496936184471,20.6403250600060169,0.0740078726628007,0.8622295169496078,4.2711815432806191
ARE,0.0117837058894331,0.9254772774264061,86,0.9264496936184471,20.6403250600059174,0.0740078726628004,0.8622295169496077,4.2711815432805738
ARE,0.0117837058894331,0.9254772774264061,87,0.9264496936184471,20.6403250600058001,0.0740078726628002,0.8622295169496084,4.2711815432805196
ARE,0.0117837058894331,0.9254772774264061,88,0.9264496936184471,20.6403250600056936,0.0740078726628000,0.8622295169496071,4.2711815432804716
ARE,0.0117837058894331,0.9254772774264061,89,0.9264496936184471,20.6403250600055905,0.0740078726627997,0.8622295169496071,4.2711815432804237
ARE,0.0117837058894331,0.9254772774264061,90,0.9264496936184471,20.6403250600054839,0.0740078726627995,0.8622295169496089,4.2711815432803748
ARE,0.0117837058894331,0.9254772774264061,91,0.9264496936184471,20.6403250600053774,0.0740078726627993,0.8622295169496076,4.2711815432803251
ARE,0.0117837058894331,0.9254772774264061,92,0.9264496936184471,20.6403250600052317,0.0740078726627989,0.8622295169496078,4.2711815432802576
ARE,0.0117837058894331,0.9254772774264061,93,0.9264496936184471,20.6403250600051322,0.0740078726627986,0.8622295169496075,4.2711815432802123
ARE,0.0117837058894331,0.9254772774264061,94,0.9264496936184471,20.6403250600050114,0.0740078726627983,0.8622295169496070,4.2711815432801572
ARE,0.0117837058894331,0.9254772774264061,95,0.9264496936184471,20.6403250600048729,0.0740078726627980,0.8622295169496068,4.2711815432800941
ARE,0.0117837058894331,0.9254772774264061,96,0.9264496936184471,20.6403250600047627,0.0740078726627978,0.8622295169496064,4.2711815432800426
ARE,0.0117837058894331,0.9254772774264061,97,0.9264496936184471,20.6403250600046491,0.0740078726627975,0.8622295169496067,4.2711815432799902
ARE,0.0117837058894331,0.9254772774264061,98,0.9264496936184471,20.6403250600045567,0.0740078726627972,0.8622295169496056,4.2711815432799476
ARE,0.0117837058894331,0.9254772774264061,99,0.9264496936184471,20.6403250600044217,0.0740078726627970,0.8622295169496061,4.2711815432798854
